,X.timestamp,X.version,X_id,X_index,X_score,X_type,beat.hostname,beat.version,enrichment.branch.name,metricset.module,metricset.name,metricset.rtt,system.network.in.bytes,system.network.in.dropped,system.network.in.errors,system.network.in.packets,system.network.name,system.network.out.bytes,system.network.out.dropped,system.network.out.errors,system.network.out.packets
6657,"December 18th 2018, 20:51:13.862",1,AXoWw2cBuqt-6aA3QwFh,metricbeat-000210,NA,doc,100,6.2.4,12,system,network,"2,142",104.918MB,0,0,"232,478",Ethernet,63.387MB,0,0,"238,412"
6660,"December 18th 2018, 20:51:11.492",1,5Q4Ww2cBn_oGi6rsQF9i,metricbeat-000210,NA,doc,121,6.2.4,14,system,network,"3,008",723.753MB,0,0,"1,431,369",Ethernet,447.525MB,0,0,"1,474,731"
6663,"December 18th 2018, 20:51:09.925",1,jw4Ww2cBn_oGi6rsP1zj,metricbeat-000210,NA,doc,131,6.2.4,16,system,network,"1,504",381.196MB,0,0,"618,296",Ethernet,123.684MB,0,0,"549,795"
6666,"December 18th 2018, 20:51:07.536",1,gzcWw2cBN4R-DFd1Ksod,metricbeat-000210,NA,doc,99,6.2.4,12,system,network,966,111.14MB,0,0,"248,995",Ethernet,70.246MB,0,0,"259,876"
6669,"December 18th 2018, 20:51:06.108",1,lzcWw2cBN4R-DFd1JMZP,metricbeat-000210,NA,doc,153,6.2.4,19,system,network,"2,866",96.213MB,0,0,"230,156",Ethernet,62.381MB,0,0,"239,775"
6673,"December 18th 2018, 20:50:58.529",1,pLIWw2cB6ZGVNHRkBi44,metricbeat-000210,NA,doc,42,6.2.4,5,system,network,"4,539",1.138GB,0,0,"2,254,387",Ethernet,652.131MB,0,0,"2,268,687"
6674,"December 18th 2018, 20:50:58.439",1,SQwWw2cBxOZ1qs_pB1Ki,metricbeat-000210,NA,doc,14,6.2.4,2,system,network,"2,873",31.285MB,0,0,"81,537",Ethernet,22.389MB,0,0,"81,737"
6677,"December 18th 2018, 20:50:57.735",1,ZBEWw2cBrehMbwjYBdhw,metricbeat-000210,NA,doc,114,6.2.4,13,system,network,"3,054",1.806GB,0,0,"4,293,077",Ethernet,1.313GB,0,0,"4,917,045"
6681,"December 18th 2018, 20:50:56.157",1,8HkVw2cBuqt-6aA3_tZE,metricbeat-000210,NA,doc,93,6.2.4,11,system,network,"3,006",954.749MB,0,0,"1,903,996",Ethernet,534.858MB,0,0,"2,033,610"
6684,"December 18th 2018, 20:50:54.154",1,ZAwVw2cBxOZ1qs_p-Uo7,metricbeat-000210,NA,doc,80,6.2.4,9,system,network,"5,246",439.2MB,0,0,"7,083,240",Ethernet,1.663GB,0,0,"6,921,171"
6686,"December 18th 2018, 20:50:53.021",1,h24Vw2cBAOA7YPJG9U5f,metricbeat-000210,NA,doc,78,6.2.4,8,system,network,998,12.611MB,0,0,"29,874",Ethernet,8.581MB,0,0,"30,787"
6691,"December 18th 2018, 20:50:52.660",1,VREVw2cBrehMbwjY9c-Y,metricbeat-000210,NA,doc,118,6.2.4,14,system,network,"2,922",398.403MB,0,0,"954,767",Ethernet,265.566MB,0,0,"1,009,573"
6692,"December 18th 2018, 20:50:50.929",1,OW4Vw2cBAOA7YPJG7Em0,metricbeat-000210,NA,doc,35,6.2.4,4,system,network,"1,031",91.351MB,0,0,"214,171",Ethernet,60.396MB,0,0,"225,230"
6695,"December 18th 2018, 20:50:50.835",1,JakVw2cBbOSZnM2x6_lY,metricbeat-000210,NA,doc,30,6.2.4,3,system,network,"3,878",40.029MB,0,0,"98,032",Ethernet,25.845MB,0,0,"99,904"
6699,"December 18th 2018, 20:50:49.493",1,8zcVw2cBN4R-DFd15pp0,metricbeat-000210,NA,doc,144,6.2.4,18,system,network,"4,113",39.09MB,0,0,"101,319",Ethernet,29.118MB,0,0,"104,180"
6701,"December 18th 2018, 20:50:48.245",1,kakVw2cBbOSZnM2x3u_q,metricbeat-000210,NA,doc,143,6.2.4,18,system,network,"3,884",138.948MB,0,0,"331,128",Ethernet,90.951MB,0,0,"338,233"
6704,"December 18th 2018, 20:50:40.454",1,E24Vw2cBAOA7YPJGwStO,metricbeat-000210,NA,doc,183,6.2.4,11,system,network,"1,998",35.323MB,0,0,"93,702",Ethernet,27.085MB,0,0,"94,937"
6709,"December 18th 2018, 20:50:40.420",1,nrEVw2cB6ZGVNHRkwP-9,metricbeat-000210,NA,doc,180,6.2.4,23,system,network,998,339.96MB,0,0,"794,330",Ethernet,219.32MB,0,0,"856,252"
6710,"December 18th 2018, 20:50:37.086",1,zxEVw2cBrehMbwjYtagG,metricbeat-000210,NA,doc,101,6.2.4,12,system,network,"2,941",527.201MB,0,0,"646,351",Ethernet,117.968MB,0,0,"523,292"
6715,"December 18th 2018, 20:50:35.287",1,0REVw2cBrehMbwjYsKWW,metricbeat-000210,NA,doc,86,6.2.4,10,system,network,"1,852",139.021MB,0,0,"176,774",Ethernet,36.673MB,0,0,"153,365"
6716,"December 18th 2018, 20:50:34.285",1,kQwVw2cBxOZ1qs_ppxQz,metricbeat-000210,NA,doc,68,6.2.4,7,system,network,810,231.514MB,0,0,"400,885",Ethernet,121.497MB,0,0,"397,452"
6719,"December 18th 2018, 20:50:30.336",1,cDcVw2cBN4R-DFd1mHE0,metricbeat-000210,NA,doc,107,6.2.4,13,system,network,"3,041",92.533MB,0,0,"208,045",Ethernet,59.976MB,0,0,"220,300"
6722,"December 18th 2018, 20:50:29.224",1,wxEVw2cBrehMbwjYlZBg,metricbeat-000210,NA,doc,74,6.2.4,8,system,network,"3,544",197.012MB,0,0,"418,402",Ethernet,130.591MB,0,0,"444,245"
6727,"December 18th 2018, 20:50:29.190",1,eG4Vw2cBAOA7YPJGkwq_,metricbeat-000210,NA,doc,39,6.2.4,4,system,network,"1,153",34.323MB,0,0,"81,386",Ethernet,25.297MB,0,0,"81,116"
6730,"December 18th 2018, 20:50:24.527",1,IxEVw2cBrehMbwjYhYTQ,metricbeat-000210,NA,doc,36,6.2.4,4,system,network,"3,988",314.304MB,0,0,"726,099",Ethernet,196.485MB,0,0,"769,481"
6732,"December 18th 2018, 20:50:23.305",1,JBEVw2cBrehMbwjYgoEw,metricbeat-000210,NA,doc,125,6.2.4,15,system,network,"1,205",262.765MB,0,0,"485,560",Ethernet,124.881MB,0,0,"489,446"
6739,"December 18th 2018, 20:50:21.418",1,7TEVw2cBdDbnrhqkd83m,metricbeat-000210,NA,doc,41,6.2.4,5,system,network,"5,021",705.018MB,0,0,"1,315,945",Ethernet,386.214MB,0,0,"1,332,723"
6741,"December 18th 2018, 20:50:21.048",1,sAsVw2cBxOZ1qs_pefGN,metricbeat-000210,NA,doc,37,6.2.4,4,system,network,"4,904",169.798MB,0,0,"315,283",Ethernet,82.277MB,0,0,"318,354"
6745,"December 18th 2018, 20:50:17.628",1,xREVw2cBrehMbwjYbGyc,metricbeat-000210,NA,doc,135,6.2.4,16,system,network,"1,990",80.036MB,0,0,"188,093",Ethernet,52.705MB,0,0,"201,720"
6749,"December 18th 2018, 20:50:16.251",1,uzEVw2cBdDbnrhqkYr3S,metricbeat-000210,NA,doc,158,6.2.4,20,system,network,"2,866",35.899MB,0,0,"90,954",Ethernet,26.77MB,0,0,"95,555"
6751,"December 18th 2018, 20:50:15.882",1,kzEVw2cBdDbnrhqkYr3S,metricbeat-000210,NA,doc,149,6.2.4,19,system,network,"3,898",281.064MB,0,0,"477,419",Ethernet,132.101MB,0,0,"463,006"
6754,"December 18th 2018, 20:50:15.020",1,kzcVw2cBN4R-DFd1Y0t-,metricbeat-000210,NA,doc,82,6.2.4,9,system,network,"3,031",10.934MB,0,0,"22,278",Ethernet,5.158MB,0,0,"22,425"
6757,"December 18th 2018, 20:50:14.484",1,4zcVw2cBN4R-DFd1W0Yb,metricbeat-000210,NA,doc,32,6.2.4,4,system,network,970,10.594MB,0,0,"22,007",Ethernet,6.036MB,0,0,"22,645"
6761,"December 18th 2018, 20:50:13.138",1,ja0Vw2cBX8H-MD0_VRCd,metricbeat-000210,NA,doc,108,6.2.4,13,system,network,"3,947",253.741MB,0,0,"443,955",Ethernet,143.927MB,0,0,"455,633"
6763,"December 18th 2018, 20:50:12.483",1,6TEVw2cBdDbnrhqkV7iO,metricbeat-000210,NA,doc,132,6.2.4,16,system,network,"3,843",142.932MB,0,0,"305,421",Ethernet,88.614MB,0,0,"318,554"
6766,"December 18th 2018, 20:50:12.080",1,tq0Vw2cBX8H-MD0_UA3w,metricbeat-000210,NA,doc,44,6.2.4,5,system,network,"4,019",142.396MB,0,0,"329,000",Ethernet,148.692MB,0,0,"357,132"
6770,"December 18th 2018, 20:50:09.755",1,cjEVw2cBdDbnrhqkTbON,metricbeat-000210,NA,doc,49,6.2.4,6,system,network,"1,005",242.854MB,0,0,"579,366",Ethernet,165.028MB,0,0,"610,546"
6771,"December 18th 2018, 20:50:08.591",1,_20Vw2cBAOA7YPJGRdYE,metricbeat-000210,NA,doc,113,6.2.4,13,system,network,"1,003",21.338MB,0,0,"60,160",Ethernet,17.898MB,0,0,"60,121"
6774,"December 18th 2018, 20:50:08.487",1,gwsVw2cBxOZ1qs_pQ9Gf,metricbeat-000210,NA,doc,136,6.2.4,17,system,network,"4,061",133.21MB,0,0,"249,731",Ethernet,68.256MB,0,0,"243,554"
6777,"December 18th 2018, 20:50:05.146",1,PLEVw2cB6ZGVNHRkPadT,metricbeat-000210,NA,doc,126,6.2.4,15,system,network,975,164.586MB,0,0,"342,111",Ethernet,84.272MB,0,0,"357,340"
6782,"December 18th 2018, 20:50:02.362",1,L6kVw2cBbOSZnM2xLnbe,metricbeat-000210,NA,doc,88,6.2.4,10,system,network,"3,054",51.554MB,0,0,"89,409",Ethernet,26.096MB,0,0,"86,352"
6785,"December 18th 2018, 20:49:58.305",1,zQsVw2cBxOZ1qs_pHLib,metricbeat-000210,NA,doc,109,6.2.4,13,system,network,"1,027",175.373MB,0,0,"437,743",Ethernet,144.833MB,0,0,"462,069"
6788,"December 18th 2018, 20:49:57.906",1,fXkVw2cBuqt-6aA3HUBL,metricbeat-000210,NA,doc,141,6.2.4,17,system,network,"3,957",229.824MB,0,0,"366,485",Ethernet,102.43MB,0,0,"359,676"
6791,"December 18th 2018, 20:49:54.668",1,vw0Vw2cBn_oGi6rsD4x9,metricbeat-000210,NA,doc,96,6.2.4,11,system,network,"3,041",34.425MB,0,0,"87,332",Ethernet,24.578MB,0,0,"88,536"
6794,"December 18th 2018, 20:49:51.578",1,JTcVw2cBN4R-DFd1AhH3,metricbeat-000210,NA,doc,72,6.2.4,8,system,network,"2,899",278.928MB,0,0,"661,668",Ethernet,186.847MB,0,0,"701,243"
6796,"December 18th 2018, 20:49:50.712",1,PqwVw2cBX8H-MD0_At70,metricbeat-000210,NA,doc,103,6.2.4,12,system,network,"3,898",328.337MB,0,0,"748,058",Ethernet,202.353MB,0,0,"799,961"
6799,"December 18th 2018, 20:49:47.524",1,tTcUw2cBN4R-DFd18AS-,metricbeat-000210,NA,doc,43,6.2.4,5,system,network,"3,041",25.845MB,0,0,"54,240",Ethernet,18.833MB,0,0,"57,033"
6801,"December 18th 2018, 20:49:46.302",1,sakUw2cBbOSZnM2x60es,metricbeat-000210,NA,doc,152,6.2.4,19,system,network,"3,884",181.974MB,0,0,"387,506",Ethernet,117.796MB,0,0,"401,479"
6804,"December 18th 2018, 20:49:44.568",1,ITEUw2cBdDbnrhqk5GfW,metricbeat-000210,NA,doc,102,6.2.4,12,system,network,"3,037",152.231MB,0,0,"309,070",Ethernet,95.02MB,0,0,"332,404"
6808,"December 18th 2018, 20:49:41.039",1,ZqwUw2cBX8H-MD0_17_p,metricbeat-000210,NA,doc,124,6.2.4,15,system,network,"1,994",188.082MB,0,0,"372,130",Ethernet,95.674MB,0,0,"369,327"
6812,"December 18th 2018, 20:49:38.408",1,VG0Uw2cBAOA7YPJG1pJ8,metricbeat-000210,NA,doc,6,6.2.4,1,system,network,996,121.016MB,0,0,"255,838",Ethernet,72.906MB,0,0,"276,569"
6815,"December 18th 2018, 20:49:33.905",1,ZW0Uw2cBAOA7YPJGw4R2,metricbeat-000210,NA,doc,175,6.2.4,22,system,network,966,247.269MB,0,0,"397,658",Ethernet,99.422MB,0,0,"379,169"
6818,"December 18th 2018, 20:49:27.754",1,vqwUw2cBX8H-MD0_qZ3W,metricbeat-000210,NA,doc,182,6.2.4,23,system,network,"3,036",416.429MB,0,0,"826,454",Ethernet,245.617MB,0,0,"855,008"
6820,"December 18th 2018, 20:49:22.711",1,u3gUw2cBuqt-6aA3mN3D,metricbeat-000210,NA,doc,47,6.2.4,5,system,network,996,108.591MB,0,0,"253,792",Ethernet,69.879MB,0,0,"265,634"
6823,"December 18th 2018, 20:49:22.160",1,y20Uw2cBAOA7YPJGjVWV,metricbeat-000210,NA,doc,98,6.2.4,11,system,network,"4,050",314.104MB,0,0,"725,545",Ethernet,212.278MB,0,0,"776,854"
6827,"December 18th 2018, 20:49:21.065",1,HzYUw2cBN4R-DFd1i62M,metricbeat-000210,NA,doc,52,6.2.4,6,system,network,"3,033",106.493MB,0,0,"265,381",Ethernet,74.231MB,0,0,"284,199"
6830,"December 18th 2018, 20:49:17.776",1,wLEUw2cB6ZGVNHRkfSRN,metricbeat-000210,NA,doc,155,6.2.4,20,system,network,"3,119",178.467MB,0,0,"368,480",Ethernet,124.398MB,0,0,"387,181"
6831,"December 18th 2018, 20:49:11.276",1,crEUw2cB6ZGVNHRkZhcc,metricbeat-000210,NA,doc,25,6.2.4,3,system,network,"3,060",128.35MB,0,0,"364,635",Ethernet,167.875MB,0,0,"458,599"
6835,"December 18th 2018, 20:49:11.192",1,FjEUw2cBdDbnrhqkbg51,metricbeat-000210,NA,doc,89,6.2.4,10,system,network,"3,889",46.392MB,0,0,"85,789",Ethernet,29.655MB,0,0,"90,159"
6839,"December 18th 2018, 20:49:08.558",1,kLEUw2cB6ZGVNHRkWg7_,metricbeat-000210,NA,doc,3,6.2.4,1,system,network,"4,020",348.145MB,0,0,"838,700",Ethernet,230.808MB,0,0,"895,856"
6840,"December 18th 2018, 20:49:07.435",1,OzAUw2cBdDbnrhqkVP1u,metricbeat-000210,NA,doc,1,6.2.4,1,system,network,"4,021",151.86MB,0,0,"324,457",Ethernet,99.241MB,0,0,"343,812"
6843,"December 18th 2018, 20:49:05.980",1,rg0Uw2cBn_oGi6rsUwoX,metricbeat-000210,NA,doc,161,6.2.4,20,system,network,"4,036",36.521MB,0,0,"92,365",Ethernet,27.837MB,0,0,"96,655"
6848,"December 18th 2018, 20:49:05.572",1,7KwUw2cBX8H-MD0_T1nv,metricbeat-000210,NA,doc,83,6.2.4,9,system,network,"3,046",238.837MB,0,0,"553,982",Ethernet,156.115MB,0,0,"600,707"
6849,"December 18th 2018, 20:49:05.186",1,qDYUw2cBN4R-DFd1S367,metricbeat-000210,NA,doc,168,6.2.4,22,system,network,"3,176",393.22MB,0,0,"920,038",Ethernet,262.767MB,0,0,"995,627"
6853,"December 18th 2018, 20:49:02.325",1,lzAUw2cBdDbnrhqkQO58,metricbeat-000210,NA,doc,24,6.2.4,2,system,network,"3,058",243.004MB,0,0,"589,821",Ethernet,170.903MB,0,0,"647,161"
6855,"December 18th 2018, 20:49:01.973",1,ezAUw2cBdDbnrhqkQO58,metricbeat-000210,NA,doc,184,6.2.4,21,system,network,"5,123",332.587MB,588,0,"552,738",Ethernet,153.833MB,0,0,"547,517"
6860,"December 18th 2018, 20:49:01.869",1,MxAUw2cBrehMbwjYP59X,metricbeat-000210,NA,doc,7,6.2.4,1,system,network,"3,864",60.766MB,0,0,"157,698",Ethernet,101.641MB,0,0,"181,156"
6861,"December 18th 2018, 20:48:56.272",1,26gUw2cBbOSZnM2xK8Gn,metricbeat-000210,NA,doc,90,6.2.4,11,system,network,"4,023",198.236MB,0,0,"423,207",Ethernet,122.395MB,0,0,"426,865"
6866,"December 18th 2018, 20:48:55.333",1,QjYUw2cBN4R-DFd1JGTp,metricbeat-000210,NA,doc,45,6.2.4,5,system,network,996,30.837MB,0,0,"79,450",Ethernet,23.305MB,0,0,"81,745"
6868,"December 18th 2018, 20:48:54.250",1,VxAUw2cBrehMbwjYJo-H,metricbeat-000210,NA,doc,117,6.2.4,14,system,network,"1,994",660.105MB,0,0,"1,253,792",Ethernet,369.065MB,0,0,"1,282,005"
6872,"December 18th 2018, 20:48:51.853",1,IKgUw2cBbOSZnM2xGriY,metricbeat-000210,NA,doc,150,6.2.4,19,system,network,996,203.133MB,0,0,"379,847",Ethernet,101.067MB,0,0,"374,187"
6875,"December 18th 2018, 20:48:51.291",1,CQoUw2cBxOZ1qs_pFf-H,metricbeat-000210,NA,doc,33,6.2.4,4,system,network,"2,954",267.571MB,0,0,"480,317",Ethernet,140.886MB,0,0,"467,940"
6878,"December 18th 2018, 20:48:50.341",1,7gwUw2cBn_oGi6rsGOj-,metricbeat-000210,NA,doc,75,6.2.4,8,system,network,"1,854",400.603MB,0,0,"564,630",Ethernet,122.001MB,0,0,"499,145"
6880,"December 18th 2018, 20:48:49.537",1,07AUw2cB6ZGVNHRkDtbN,metricbeat-000210,NA,doc,8,6.2.4,1,system,network,"4,046",99.582MB,0,0,"222,019",Ethernet,59.758MB,0,0,"234,408"
6884,"December 18th 2018, 20:48:48.779",1,Z7AUw2cB6ZGVNHRkEdq6,metricbeat-000210,NA,doc,54,6.2.4,6,system,network,852,16.861MB,0,0,"48,440",Ethernet,13.608MB,0,0,"48,233"
6887,"December 18th 2018, 20:48:45.293",1,oAoTw2cBxOZ1qs_p_u4q,metricbeat-000210,NA,doc,185,6.2.4,22,system,network,"2,907",414.112MB,0,0,"1,000,744",Ethernet,273.242MB,0,0,"1,061,053"
6890,"December 18th 2018, 20:48:44.062",1,cngTw2cBuqt-6aA3_n7n,metricbeat-000210,NA,doc,46,6.2.4,5,system,network,"2,842",22.837MB,0,0,"63,413",Ethernet,18.733MB,0,0,"64,159"
6893,"December 18th 2018, 20:48:43.308",1,2WwTw2cBAOA7YPJG9_YU,metricbeat-000210,NA,doc,127,6.2.4,15,system,network,"2,008",1.166GB,0,0,"2,714,920",Ethernet,824.767MB,0,0,"3,005,564"
6894,"December 18th 2018, 20:48:43.291",1,9awTw2cBX8H-MD0__CkD,metricbeat-000210,NA,doc,55,6.2.4,6,system,network,"4,028",131.792MB,0,0,"320,534",Ethernet,89.492MB,0,0,"337,478"
6897,"December 18th 2018, 20:48:42.507",1,5QoTw2cBxOZ1qs_p9-kH,metricbeat-000210,NA,doc,110,6.2.4,13,system,network,998,103.173MB,0,0,"248,355",Ethernet,69.763MB,0,0,"269,268"
6900,"December 18th 2018, 20:48:40.105",1,G6gTw2cBbOSZnM2x65jD,metricbeat-000210,NA,doc,87,6.2.4,10,system,network,"1,994",44.767MB,0,0,"113,839",Ethernet,113.487MB,0,0,"150,132"
6905,"December 18th 2018, 20:48:38.244",1,srATw2cB6ZGVNHRk5Lt_,metricbeat-000210,NA,doc,181,6.2.4,23,system,network,"1,138",257.378MB,0,0,"481,803",Ethernet,137.168MB,0,0,"492,804"
6907,"December 18th 2018, 20:48:38.148",1,WbATw2cB6ZGVNHRk4Lh3,metricbeat-000210,NA,doc,92,6.2.4,11,system,network,"3,074",171.221MB,0,0,"352,127",Ethernet,125.899MB,0,0,"368,568"
6910,"December 18th 2018, 20:48:35.853",1,M3gTw2cBuqt-6aA33mHF,metricbeat-000210,NA,doc,71,6.2.4,7,system,network,"3,557",1.151GB,0,0,"2,035,246",Ethernet,594.385MB,0,0,"2,136,227"
6913,"December 18th 2018, 20:48:35.605",1,IGwTw2cBAOA7YPJG3uQS,metricbeat-000210,NA,doc,147,6.2.4,18,system,network,"2,875",10.712MB,0,0,"21,079",Ethernet,4.896MB,0,0,"21,103"
6915,"December 18th 2018, 20:48:34.092",1,NzATw2cBdDbnrhqk06gr,metricbeat-000210,NA,doc,120,6.2.4,14,system,network,"3,045",770.454MB,0,0,"1,411,473",Ethernet,408.006MB,0,0,"1,426,872"
6919,"December 18th 2018, 20:48:33.562",1,EHgTw2cBuqt-6aA311lR,metricbeat-000210,NA,doc,2,6.2.4,1,system,network,"4,044",1.023GB,199,0,"1,763,398",Ethernet,446.374MB,0,0,"1,687,937"
6921,"December 18th 2018, 20:48:33.493",1,ImwTw2cBAOA7YPJG09sq,metricbeat-000210,NA,doc,186,6.2.4,21,system,network,"3,925",3.034GB,268,0,"4,773,224",Ethernet,1.025GB,0,0,"4,448,143"
6926,"December 18th 2018, 20:48:32.957",1,9zATw2cBdDbnrhqk1qlt,metricbeat-000210,NA,doc,104,6.2.4,12,system,network,"2,041",104.442MB,0,0,"239,488",Ethernet,66.8MB,0,0,"256,365"
6929,"December 18th 2018, 20:48:31.670",1,4jATw2cBdDbnrhqkzaN5,metricbeat-000210,NA,doc,62,6.2.4,7,system,network,"2,004",309.252MB,0,0,"331,335",Ethernet,71.986MB,0,0,"267,668"
6930,"December 18th 2018, 20:48:31.654",1,yzYTw2cBN4R-DFd1yCPv,metricbeat-000210,NA,doc,34,6.2.4,4,system,network,"4,031",1.324GB,0,0,"1,342,834",Ethernet,274.139MB,0,0,"1,051,242"
6935,"December 18th 2018, 20:48:28.787",1,V2wTw2cBAOA7YPJGxM8W,metricbeat-000210,NA,doc,174,6.2.4,22,system,network,"3,286",281.602MB,0,0,"664,010",Ethernet,260.982MB,0,0,"769,883"
6936,"December 18th 2018, 20:48:28.086",1,GmwTw2cBAOA7YPJGvMmi,metricbeat-000210,NA,doc,130,6.2.4,16,system,network,"4,015",1.547GB,0,0,"2,711,854",Ethernet,704.401MB,0,0,"2,600,792"
6939,"December 18th 2018, 20:48:25.744",1,NTATw2cBdDbnrhqksZKG,metricbeat-000210,NA,doc,106,6.2.4,13,system,network,"2,868",185.533MB,0,0,"437,127",Ethernet,119.581MB,0,0,"451,954"
6944,"December 18th 2018, 20:48:24.840",1,vbATw2cB6ZGVNHRksY-I,metricbeat-000210,NA,doc,69,6.2.4,7,system,network,"3,943",87.132MB,0,0,"207,741",Ethernet,58.268MB,0,0,"222,402"
6947,"December 18th 2018, 20:48:20.953",1,SbATw2cB6ZGVNHRkpohH,metricbeat-000210,NA,doc,176,6.2.4,23,system,network,"3,936",949.027MB,0,0,"1,962,265",Ethernet,550.764MB,0,0,"1,819,140"
6949,"December 18th 2018, 20:48:20.372",1,mHgTw2cBuqt-6aA3nSp5,metricbeat-000210,NA,doc,171,6.2.4,22,system,network,"1,004",170.186MB,0,0,"322,765",Ethernet,87.281MB,0,0,"334,567"
6953,"December 18th 2018, 20:48:13.577",1,LAoTw2cBxOZ1qs_phpiM,metricbeat-000210,NA,doc,97,6.2.4,11,system,network,"3,854",113.925MB,0,0,"258,357",Ethernet,78.728MB,0,0,"270,092"
6954,"December 18th 2018, 20:48:13.059",1,h7ATw2cB6ZGVNHRkg271,metricbeat-000210,NA,doc,169,6.2.4,22,system,network,"4,737",250.511MB,0,0,"481,088",Ethernet,160.198MB,0,0,"487,998"
6959,"December 18th 2018, 20:48:11.853",1,BWwTw2cBAOA7YPJGe5if,metricbeat-000210,NA,doc,70,6.2.4,7,system,network,"4,031",50.076MB,0,0,"106,767",Ethernet,55.907MB,0,0,"126,148"
6960,"December 18th 2018, 20:48:10.616",1,UgwTw2cBn_oGi6rse3ja,metricbeat-000210,NA,doc,145,6.2.4,18,system,network,"3,157",125.773MB,0,0,"349,627",Ethernet,155.946MB,0,0,"418,988"
6964,"December 18th 2018, 20:48:05.835",1,YqgTw2cBbOSZnM2xakX-,metricbeat-000210,NA,doc,38,6.2.4,4,system,network,"2,030",16.626MB,0,0,"33,366",Ethernet,8.785MB,0,0,"33,587"
6967,"December 18th 2018, 20:48:05.424",1,sQwTw2cBn_oGi6rsZW3x,metricbeat-000210,NA,doc,133,6.2.4,16,system,network,"4,052",67.825MB,0,0,"135,172",Ethernet,46.815MB,0,0,"143,210"
6969,"December 18th 2018, 20:47:58.114",1,MncTw2cBuqt-6aA3SPTR,metricbeat-000210,NA,doc,128,6.2.4,16,system,network,"3,046",350.194MB,0,0,"867,032",Ethernet,234.154MB,0,0,"888,321"
6973,"December 18th 2018, 20:47:55.967",1,4QwTw2cBn_oGi6rsPlPl,metricbeat-000210,NA,doc,61,6.2.4,7,system,network,"2,882",3.512GB,0,0,"4,147,385",Ethernet,862.359MB,0,0,"3,616,102"
6977,"December 18th 2018, 20:47:55.345",1,xgoTw2cBxOZ1qs_pP2mv,metricbeat-000210,NA,doc,84,6.2.4,9,system,network,"4,301",188.112MB,0,0,"364,189",Ethernet,101.152MB,0,0,"373,604"
6980,"December 18th 2018, 20:47:53.406",1,#NAME?,metricbeat-000210,NA,doc,27,6.2.4,3,system,network,"2,038",124.259MB,0,0,"279,860",Ethernet,83.28MB,0,0,"295,458"
6981,"December 18th 2018, 20:47:52.342",1,JgoTw2cBxOZ1qs_pLl9Z,metricbeat-000210,NA,doc,50,6.2.4,6,system,network,"2,890",106.207MB,0,0,"246,934",Ethernet,69.156MB,0,0,"260,319"
6984,"December 18th 2018, 20:47:51.508",1,zDUTw2cBN4R-DFd1Lb8K,metricbeat-000210,NA,doc,29,6.2.4,3,system,network,"1,003",111.694MB,0,0,"259,093",Ethernet,68.493MB,0,0,"270,051"
6989,"December 18th 2018, 20:47:47.389",1,DQwTw2cBn_oGi6rsHT3m,metricbeat-000210,NA,doc,31,6.2.4,3,system,network,817,335.522MB,0,0,"780,901",Ethernet,212.221MB,0,0,"830,618"
6992,"December 18th 2018, 20:47:46.836",1,KQwTw2cBn_oGi6rsHDs7,metricbeat-000210,NA,doc,12,6.2.4,2,system,network,"1,028",995.894MB,0,0,"1,789,499",Ethernet,503.535MB,0,0,"1,812,881"
6994,"December 18th 2018, 20:47:44.349",1,jwoTw2cBxOZ1qs_pE0dy,metricbeat-000210,NA,doc,111,6.2.4,13,system,network,819,189.093MB,0,0,"431,189",Ethernet,144.877MB,0,0,"475,430"
6998,"December 18th 2018, 20:47:41.602",1,KzUTw2cBN4R-DFd1BqBm,metricbeat-000210,NA,doc,26,6.2.4,3,system,network,"4,983",279.461MB,0,0,"482,883",Ethernet,132.042MB,0,0,"474,525"
7000,"December 18th 2018, 20:47:41.153",1,32wTw2cBAOA7YPJGB0Rm,metricbeat-000210,NA,doc,21,6.2.4,2,system,network,"2,026",116.74MB,0,0,"291,554",Ethernet,110.709MB,0,0,"383,130"
7003,"December 18th 2018, 20:47:40.682",1,Xg8Tw2cBrehMbwjYB8nD,metricbeat-000210,NA,doc,142,6.2.4,18,system,network,"2,990",266.547MB,0,0,"467,149",Ethernet,121.565MB,0,0,"454,853"
7007,"December 18th 2018, 20:47:37.815",1,kgwSw2cBn_oGi6rs-Bod,metricbeat-000210,NA,doc,76,6.2.4,8,system,network,"4,028",1.034GB,0,0,"847,358",Ethernet,100.873MB,0,0,"507,355"
7009,"December 18th 2018, 20:47:36.706",1,bDUSw2cBN4R-DFd1-Yux,metricbeat-000210,NA,doc,53,6.2.4,6,system,network,"2,990",98.19MB,0,0,"220,503",Ethernet,60.912MB,0,0,"241,331"
7012,"December 18th 2018, 20:47:30.981",1,XA8Sw2cBrehMbwjY3KH2,metricbeat-000210,NA,doc,85,6.2.4,10,system,network,"3,912",118.255MB,0,0,"153,602",Ethernet,49.223MB,0,0,"148,777"
7016,"December 18th 2018, 20:47:28.729",1,GjUSw2cBN4R-DFd12HNu,metricbeat-000210,NA,doc,122,6.2.4,14,system,network,"2,567",853.051MB,0,0,"1,746,385",Ethernet,556.146MB,0,0,"1,836,650"
7019,"December 18th 2018, 20:47:27.415",1,Mg8Sw2cBrehMbwjY2Jus,metricbeat-000210,NA,doc,51,6.2.4,6,system,network,"1,003",371.727MB,0,0,"867,894",Ethernet,282.908MB,0,0,"936,713"
